Id,Weights
199,-2.233350695433618e-05
200,5.5341634639286e-05
201,5.8538231882298194e-05
202,-4.208874989620204e-05
203,-5.0455267558171505e-06
204,0.00012557592735758447
205,0.0001297027936076088
206,0.00045052544166219994
207,0.0005765730233557195
208,0.00017624404665892573
209,0.00017346107409239945
210,0.00014241032201632792
211,-0.0003824978613488013
212,0.0001689836941674571
213,0.00015918048150003947
214,-1.169919292899591e-06
215,0.0004403914543773497
216,0.0001593252922877179
217,9.584589079937586e-05
218,0.00017968403092343942
219,6.378053390486638e-05
220,-0.00025370807440312727
221,0.0002227000296149891
222,4.3367855869674686e-05
223,4.339576786531251e-05
224,0.00014737770539632365
225,4.523740055872334e-06
226,0.00010021338632663556
227,0.0005609050378998125
228,-0.0002090228211692187
229,0.0001108585024816567
230,0.0002046842187050322
231,5.984521589251344e-05
232,3.402059515796458e-05
233,-0.0006680406870962286
234,0.00012824228644218422
235,2.1707249296717425e-05
236,9.708473469728425e-05
237,0.0001272988051987681
238,0.0003515636332789109
239,0.00027073687332926887
240,0.00023582588553120416
241,3.493813649511878e-05
242,0.00015849700033274112
243,-0.00013098938831098284
244,0.00014818765468739992
245,-8.479683989818948e-05
246,0.00011007700826929262
247,-0.00016515828951256235
248,-0.0003225552883177616
249,-0.0006114089558046985
250,0.00026808480145605644
251,-2.7212490757200106e-05
252,0.0005131619995392249
253,0.00014020431698119902
254,0.00037308992452920407
255,0.00029305813528082936
256,8.866346861662223e-05
257,0.00015341633478729592
258,0.00013707258974003655
259,0.00022141632319062552
260,3.9983233793869775e-05
261,-4.357817226611279e-05
262,-0.000339982886785249
263,5.242386637957122e-05
264,6.977832594981409e-05
265,0.00016617312640549348
266,0.0003052163781774257
267,0.00024707245710522735
268,0.00016183975193989977
269,4.931052428556082e-05
270,0.00011694088929714051
271,0.00016210126116382104
272,-2.396461795917339e-05
273,-2.3152951719357245e-05
274,1.298964175312308e-05
275,8.057476009693475e-05
276,0.00017178661338819413
277,6.666481088099985e-05
278,5.9009509724612654e-05
279,9.216331117766104e-05
280,8.461584273814153e-05
281,0.00010069029536960138
282,8.210068443052115e-05
283,0.00010800517441161236
284,5.5222230739132256e-05
285,8.180795208171677e-05
286,7.958381108602652e-05
287,1.171160720551018e-05
288,-0.00017198124969101627
289,6.641665215766225e-05
290,5.4101120065843866e-05
291,-0.00015830346297436294
292,-0.00011263795275791216
293,-6.4598520538282096e-06
294,-6.673565583226994e-05
295,0.00017149784784054598
296,0.00020451108799891837
297,-2.4769609478481037e-06
298,9.41668356638837e-05
299,5.586559090962401e-05
300,5.623181463710455e-05
301,0.00011974310499585433
302,6.398151989944004e-05
303,7.960269527100623e-05
304,0.00030633532877118386
305,0.00011819876193579868
306,7.104235519907953e-05
307,0.00041282715174857323
308,-7.905366876173344e-05
309,0.0001731754920410827
310,4.4344418213689334e-05
311,0.00038822168077428233
312,0.00019120204085904292
313,-0.00012451730906576472
314,0.00015009742381305594
315,0.0003707587284819899
316,6.52682372283653e-05
317,0.00011860347791428049
318,0.0001512145518714906
319,0.0004335752889256218
320,0.0001674731815006529
321,0.00016953886575804094
322,0.00015960756686388166
323,1.4696295074283465e-05
324,-3.767965856645048e-05
325,0.00016132410904107642
326,2.0399427403749598e-05
327,0.00012825536789891237
328,-0.00012109044798372358
329,0.00019177663580495274
330,0.0002004548478125706
331,0.00019558781423350803
332,0.0002746176883158635
333,-1.5819508158973564e-05
334,-4.1290580091238424e-05
335,0.0001664399624597715
336,0.0001484452197019741
337,-1.5533614819509176e-05
338,0.00013817495480190016
339,0.00014170620490891182
340,-6.0676110643739653e-05
341,-7.019336009952797e-05
342,0.0003313981574074864
343,0.0001223682563885157
344,0.00020684614966743665
345,0.00035789873335564465
346,0.0008404888933962742
347,0.0001663415133947503
348,0.00010732063721974951
349,-4.0479502097958794e-05
350,0.000392516130619375
351,0.00023603149310463781
352,-0.0001195003518877973
353,0.0004346468103343163
354,-0.00026822533876329354
355,0.00033292738131883513
356,0.0001596490604088519
357,0.0001174248651005347
358,0.00016505753280345338
359,0.0002808861705942652
360,0.00025800401243356887
361,0.00041654259716112046
362,0.0007232009277509327
363,0.00030048965229801983
364,-7.821030559509046e-05
365,0.00037913841335959585
366,0.0004443250933542063
367,9.707312425537366e-05
368,-0.00023816066394984753
369,0.00014110470377396618
370,0.00015064717328948935
371,1.2851988903044267e-05
372,-8.690715924552687e-05
373,8.279701558669574e-05
374,6.208076161812062e-05
375,0.00022707057804101117
376,-0.00024052131016919992
377,0.00014403896721762504
378,0.0001560787589848451
379,0.000241993850323188
380,0.00034523371437720525
381,0.00022539823815131255
382,-7.473359007568585e-05
383,2.803460968217952e-05
384,0.00017913164965868868
385,6.662268766698565e-06
386,0.00012980283530197208
387,-0.00039861638655685366
388,0.00023614166887572362
389,0.00010167524319130178
390,0.00020190679510183088
391,1.4084712875485702e-05
392,0.00029880793143310556
393,-0.0002971787309392745
394,-0.00034783379834963193
395,-0.0002663976897896422
396,0.0004583048145235047
397,0.00033406817517004175
398,-3.900647512824183e-05
399,-0.00014162817897877622
400,0.00020799795313162215
401,0.00012420563427233036
402,-9.822275418185669e-06
403,0.0003015117314036212
404,0.00017442180938153262
405,0.00022387504137643037
406,0.0003651775613839899
407,-0.00014919048143879744
408,8.937968614130654e-05
409,9.298463185345549e-05
410,6.691844032147694e-05
411,-3.224096672178299e-05
412,0.00023162103734121047
413,6.604644131217902e-05
414,0.000286549933463327
415,0.0004678614379601435
416,0.00019315350021963408
417,-5.716029945586557e-05
418,-3.2428429014790146e-05
419,8.535555314371016e-05
420,0.00021989187695636224
421,0.0003320784205181848
422,0.00023589657817418765
423,-6.123910591133991e-05
424,-0.0004517469886019083
425,0.0003004460515929139
426,0.0003667415107790386
427,-0.00018164967123941608
428,1.2695813174471538e-05
429,3.9439558146843e-05
430,0.0002138891494994256
431,0.0002666300708249588
432,-9.959852482501468e-05
433,-0.0001041056305455294
434,-1.008443098194291e-05
435,-3.0498762575742168e-05
436,5.903726110984064e-05
437,0.00017487604942968487
438,0.00010002174287434531
439,0.00011205870016259047
440,9.858486318059181e-05
441,0.0001233826004970032
442,0.00024342816387017038
443,0.0002088743410275918
444,4.558851747439815e-05
445,0.00012049828510318991
446,-6.539219902700205e-05
447,7.160673698196111e-05
448,5.97336180477138e-05
449,0.00019525061164599042
450,-0.00014159084278693681
451,0.00011558702361156212
452,2.9624463742056352e-05
453,4.9780838514345335e-05
454,-0.00045077569353571176
455,0.00011727376156810014
456,0.00027822728834784834
457,0.0006078462937197078
458,-1.4248640357134251e-06
459,4.188782590802285e-05
460,-0.00011822392643109255
461,0.00017437703147314112
462,-0.00021080675491319867
463,-0.000264546644146884
464,-0.0002441715309155368
465,-9.125074826741255e-05
466,2.1936838783657048e-05
467,0.00010922947923140642
468,0.00019849478491602092
469,0.00013460406495294745
470,0.0001744003715016814
471,-2.0374477789818253e-05
472,0.00017951236528972514
473,0.00013323542961579145
474,0.00026939920235712067
475,9.106361224377802e-05
476,0.00020672833304256842
477,0.00015359472331298262
478,0.0002503816187260856
479,0.00025816226346573874
480,-0.00010746432498686976
481,0.0002138711965048135
482,-4.8445745503004586e-05
483,0.0002638363070429338
484,0.0001689640060338137
485,0.00046215615100286497
486,0.0005249676953342306
487,0.00034194296896734644
488,0.00026382428445824934
489,-0.00028963919703176277
490,0.0001458949996860823
491,0.00015898919457848828
492,0.0001161093249933145
493,0.00016912262520662195
494,0.00010843777335370178
495,0.00015916741614355274
496,0.0003037996242134563
497,-1.836508061168023e-05
498,0.00011391124748428102
499,-9.772373400863103e-05
500,0.00010645721998613523
501,0.00020541771583417273
502,-1.4699839164433745e-05
503,8.765668611135114e-06
504,0.0002710957090351151
505,-1.2964006491882817e-05
506,0.00018314753388388227
507,-7.915312136221479e-05
508,-0.0005169651885244566
509,4.593454779084236e-05
510,-2.727664376799894e-05
511,0.00015025840482445733
512,-4.643372900532123e-05
513,0.0004233128450186508
514,0.0002607573967304519
515,0.00015720716261533206
516,6.095849036263386e-05
517,0.0002218689534483545
518,-5.1366378942611796e-05
519,0.00017372588614073025
520,4.894374613926948e-05
521,0.0003091624248871465
522,-0.0002286324793236195
523,0.00018327224844760413
524,-4.321384794891858e-05
525,-1.540195955747437e-05
526,-0.00014795615023322569
527,0.00013918858894911452
528,0.00012504505561204053
529,1.661915156798437e-05
530,6.685256588458386e-05
531,0.00018995573812658522
532,1.109701727726378e-05
533,0.0003370356437734165
534,-0.00018839076807718714
535,0.00010769503240636644
536,0.00015758033474000253
537,5.349156258574987e-05
538,0.00016214915536876575
539,9.386432658241317e-05
540,6.935133516578699e-05
541,-0.0001485249214065102
542,-0.00023074195739588435
543,-0.00023461588730434505
544,0.0002936749098527766
545,0.00016234537238537803
546,0.0001023944621094751
547,0.0005456436604502595
548,0.0003857075260061287
549,-0.00021643228280626632
550,0.0001067785605263763
551,-0.00010943540378033877
552,-0.0002873197984079846
553,-0.00016807733955891612
554,3.36262192848533e-05
555,9.722253700166195e-05
556,-2.1285221696262202e-05
557,2.1790900226761333e-05
558,-3.089378299052275e-05
559,0.0002446729829919362
560,0.0005339234792975208
561,0.0002624003055929071
562,0.00016016125916398463
563,0.00040644289125987934
564,0.00026690855647722395
565,0.00026979818609107877
566,0.0001742247963608862
567,-1.1128765888279615e-05
568,0.0003308968340982618
569,0.0001597521875060728
570,-0.00019934225097792082
571,0.0003130831846750181
572,-0.0002248672175762643
573,0.00010340099273238991
574,-0.00019486244000890525
575,0.0004350292472765952
576,-9.155233804997208e-05
577,-0.00016064074681627612
578,-3.7674706859300454e-05
579,0.00017879054876698277
580,0.00012800829743657343
581,0.0001341294625627464
582,6.839083284810906e-05
583,8.75418472421521e-05
584,5.9978929192963404e-05
585,-0.00022020535658152826
586,3.564628542699259e-05
587,3.7483277049533414e-05
588,0.0005553674836659198
589,0.00046280080652321754
590,0.00025767929850059563
591,0.0005238860166391602
592,0.0002512459989180244
593,5.1025065381418114e-05
594,0.00020143367251052166
595,8.5120455238108e-05
596,0.00035420702023583465
597,0.000264541556536528
598,0.000511328154078076
599,0.00012987966794651581
600,0.00021903750497738396
601,0.0004701130789890013
602,0.00030188807720794234
603,0.00023110636166803622
604,-0.00035664051809529526
605,0.0002973920729570804
606,-7.365523810375457e-05
607,-2.1057299364789846e-06
608,0.00010378134653064449
609,0.0001304900366007733
610,-0.00024291318171066966
611,-7.146157543842422e-06
612,0.0002895684142348495
613,0.00035855899053416167
614,0.00031481552034066127
615,0.00022808736111413775
616,-7.574950925865381e-05
617,-7.95418545213042e-05
618,-0.00010461232023215754
619,7.716724920089403e-05
620,-0.00012018120989485396
621,0.00015346515306457732
622,0.000370840282752137
623,-5.6269071751113256e-05
624,0.00024822321426874825
625,8.851512561683136e-05
626,-2.871180868649944e-05
627,-4.934308364799953e-05
628,-0.00023450705882330683
629,0.000287886811966554
630,0.00020688412540554652
631,0.00047437268413175724
632,0.000307490134089064
633,0.0006211973667052326
634,2.6972963848948597e-05
635,0.0002219296858169173
636,0.00019822668017154522
637,0.0002888167336328266
638,0.0001964327998523362
639,-0.00031141214304633525
640,0.0001700957148969404
641,0.0001454811173100637
642,6.154112369678827e-05
643,-0.00014817236862050856
644,-9.404355829443405e-06
645,-0.00011212414016802767
646,-0.0001232839799402193
647,-0.00026633836848700596
648,0.0003655452811247742
649,9.088327919167406e-05
650,-0.0001221096658962538
651,0.00013045828395810764
652,0.0003878226353174936
653,0.00023462347086897456
654,-0.0004689479429433266
655,0.00016098433520359722
656,0.00016279227143529786
657,0.0001805860090363454
658,5.5640526145653334e-05
659,0.0006072824926633162
660,0.00011243695996039323
661,0.0004055696695734265
662,0.00021366395432042878
663,0.0002826388065931076
664,-0.00018264914794201298
665,0.00021694998961836916
666,-0.00025429767507877815
667,0.00017990150954848777
668,-0.00012119739700627245
669,7.586716715973288e-05
670,0.00024230606819082378
671,0.00019430765445168478
672,-2.597278204285005e-05
673,5.441842099034535e-05
674,3.3234181696719343e-05
675,-0.00011381420690848671
676,0.0003599709345972168
677,0.0002622392952897935
678,0.0002607083793698026
679,0.0006853641390079555
680,0.00018306481494536985
681,0.00046953889559572413
682,0.0002716114835608318
683,0.00015500980256487752
684,4.7261310223922485e-05
685,-7.631898908954862e-06
686,0.00015357383864956554
687,-6.593110355106586e-05
688,8.420457522134765e-05
689,6.196028585943489e-05
690,8.914807303706863e-05
691,-8.378167081123583e-05
692,9.918680552552109e-05
693,8.542231084806393e-05
694,6.65639279157026e-05
695,5.269900763327237e-05
696,0.0001766236482468408
697,0.00017605385948892392
698,0.00027233472163121415
699,0.00020619818229651192
700,0.00034063231843362626
701,0.00013428749589061153
702,8.582911125081494e-05
703,0.00010060107990564671
704,7.330227839139529e-05
705,4.937797468416897e-05
706,-9.289268233511265e-05
707,0.00015891387773983335
708,5.762255684884086e-05
709,9.734212499814225e-07
710,-7.274521674593718e-05
711,5.84628994983719e-05
712,0.00014605582954997187
713,0.00012478313944589111
714,0.00011033099165744997
715,4.708526368801404e-05
716,-0.00015906480310892343
717,-5.882121892838951e-06
718,0.00010922175227467821
719,7.174714392442444e-05
720,0.00012142632519271768
721,2.3734310489435e-06
722,0.00016088033065202238
723,8.966857354621101e-05
724,7.190527806960872e-05
725,0.000273650420221647
726,8.999491008277198e-05
727,6.448225852422003e-05
728,0.00019304443745408139
729,-6.188729044130786e-06
730,0.00035169184779415975
731,0.0001586495630706967
732,-0.00012786894942237872
733,2.758372388187211e-06
734,4.985128655263597e-05
735,0.00011714856253639504
736,0.00015275997777319762
737,0.0003167326327129009
738,0.00013457405596789838
739,0.0004147423269989949
740,0.00016284715657333967
741,0.0001307829458483457
742,0.0002550562735804176
743,0.00042919549273536146
744,7.077487534677587e-06
745,4.112129858364953e-05
746,0.0002592836871193619
747,0.00023199133076567095
748,0.00010561345703321384
749,0.000249294532531543
750,0.0002293150724239334
751,0.00034112101545545327
752,0.0001841927622177078
753,-6.0738266957219324e-05
754,6.557756778849447e-05
755,0.00015975194556896966
756,0.00017291342674487096
757,0.0001496902943389962
758,0.000244956620999877
759,0.0002016257637830845
760,0.00011721735990126474
761,7.80410937601013e-06
762,5.8986089136702055e-05
763,0.0002005458238956398
764,-8.257987273394172e-05
765,0.00010193705868645028
766,6.870136088996554e-05
767,0.0002447671111314828
768,0.0005141550421127295
769,0.0003221106741322355
770,0.00017477306307553357
771,0.0004909004318519388
772,0.0002315156409496382
773,0.00010097513798060622
774,-0.00011866331109705274
775,-3.7949164560997e-05
776,0.0003962968913289194
777,2.0389596360596482e-05
778,5.911849835917656e-05
779,0.000184794034805004
780,0.00013013698436738653
781,0.00018241094079072786
782,0.00019206973138674035
783,0.0002087376116496439
784,2.3462546991964683e-05
785,6.950898278620019e-05
786,5.4820379666861325e-05
787,-5.7722631977239624e-06
788,-0.0002810697056486943
789,0.0003202787620156983
790,5.250786061281927e-05
791,4.698591589259118e-05
792,-0.0003236498595016612
793,-0.00022875763645433407
794,-0.0003869991230644374
795,-8.47698105971239e-05
796,0.00019791841732511514
797,8.560086761184406e-05
798,0.00028481191868330233
799,-3.376887212752698e-05
800,0.00010564528960894128
801,3.568371119082817e-05
802,0.00043911955080952036
803,9.502459128725798e-05
804,-4.22280219948837e-06
805,0.00033602654691034206
806,0.0002537243116097354
807,0.0003252048283859388
808,9.693978017516627e-06
809,-3.9476141597777706e-05
810,0.00010577900977696302
811,0.0002638530969714041
812,6.896673270438369e-05
813,0.00012296490198476038
814,0.0001552792902360486
815,-6.253268787403447e-05
816,-6.0116943391229426e-05
817,-0.0003696490011635442
818,-0.00023572922892236295
819,0.00020762984899994047
820,-0.00018118546961558692
821,0.00017331633167139336
822,0.00011747281514322228
823,1.5641635693586253e-05
824,0.00027806754066061297
825,6.634500919208596e-05
826,1.8536792180176152e-05
827,0.00031550945822533247
828,0.0002971625430232918
829,-0.0003380405991596449
830,-0.0004336809103058195
831,0.00038578272430348165
832,0.00022101262388173927
833,-0.00020194250603861177
834,0.00023125350522002264
835,0.0001003361644849441
836,3.729510885830474e-05
837,-0.00010438437938053505
838,0.0001452062511278088
839,2.9491131307174016e-05
840,9.147219502205172e-05
841,9.763604559110873e-05
842,1.7327953407409362e-05
843,0.00016452881065259363
844,-1.191830403752037e-05
845,6.1271760567269e-05
846,-6.134541419442818e-05
847,0.00024003587824877897
848,9.76174979013336e-05
849,0.0001547177284966192
850,0.00021572225250794235
851,0.00017487210856696603
852,1.591401827102419e-05
853,0.00019846901332590432
854,0.0002018247962431587
855,0.000130906790645372
856,-0.00025953241009537176
857,0.00019274736301349795
858,0.00024777069005631224
859,1.0351765921850123e-05
860,0.00010953363062424324
861,0.00019317738540852898
862,1.1883899886140804e-05
863,5.799187094611942e-06
864,0.00016506062639600188
865,7.32127258612327e-05
866,0.00041926139291297796
867,2.0753384079885337e-05
868,8.558839989241952e-05
869,0.00012517121040401397
870,-7.8835614285146e-05
871,0.0001158737670072052
872,8.623167318035615e-05
873,0.0004673483406307241
874,0.0001550997039060475
875,0.0002566991098636097
876,0.00010575961227273927
877,8.113463961631817e-05
878,0.00015597039857896498
879,0.00018619260346633965
880,-0.00010133472176244638
881,-7.922881035307119e-05
882,0.00033313950261604545
883,-0.00027957284744325496
884,0.00016533946742599843
885,8.230221379182331e-05
886,0.00021569330445341068
887,0.00014375310579094235
888,-0.0001911550731418585
889,0.00020306416656519927
890,0.0003647425525240453
891,9.378038141338521e-05
892,1.3826717009247032e-05
893,8.861360174487359e-05
894,9.202102547126609e-05
895,0.00011112388370525231
896,0.00032521121993980167
897,-3.8574384915273226e-06
898,-7.402314231539576e-05
899,0.00018182671153188097
900,0.00010448149582178244
901,0.00025905642976543024
902,0.00024324477689302996
903,-0.00016521352573080087
904,0.00027799478174016457
905,-6.446514840491334e-05
906,4.88122974549939e-05
907,4.711552916527213e-05
908,0.00035650940299074713
909,-5.476449485524468e-05
910,0.0006661954676053772
911,8.380272885197797e-05
912,-0.00024025016049568902
913,8.812034736581782e-05
914,-7.722565882362128e-05
915,0.0003258160835361399
916,0.0001706587949061439
917,0.0005424624935073843
918,0.00034140410270800195
919,-5.5148311263779137e-05
920,-0.00010830140602219348
921,0.00037441175678370434
922,0.0002225739924072805
923,0.0002794905410733
924,-0.0001705211469944048
925,0.000448389016333636
926,0.0005769079353490341
927,-0.0002577118818309069
928,-2.1212486720761513e-06
929,-0.00014528620331761226
930,0.00012560168436913637
931,0.00016979336955375625
932,6.739434512045974e-05
933,0.0004620527684189675
934,-0.0006792021666776689
935,-3.052802096387955e-05
936,6.76727172130686e-05
937,0.0005827242923304476
938,0.0002779317990703877
939,0.0001000897156521493
940,1.0196485255186506e-05
941,0.00029798520049112627
942,0.00026392812469870907
943,0.0002369468086297269
944,0.00011779001461552245
945,9.080558269845e-05
946,0.00018364211893310333
947,7.96166329195891e-05
948,7.777899782041942e-05
949,0.00017641185776548653
950,0.000376734989293843
951,-0.00020723756208606469
952,0.00028100471976774774
953,0.00040457178747040133
954,0.00015213788768765775
955,0.0001989746333955467
956,2.0266346346913103e-05
957,0.0002648822745116429
958,0.0002071033613427174
959,0.00015177354971586838
960,0.0006782933059893532
961,0.00015478175126168195
962,0.00029985956198737296
963,0.0002935112621191907
964,8.084647460244346e-06
965,6.920345114563674e-05
966,-0.0003370567944812026
967,0.00020159725805405694
968,0.00012218589892946558
969,0.00021773060402905005
970,0.00024263977140213437
971,0.00020450029224916962
972,-0.00011749437075543801
973,-0.00023275430412261688
974,0.0002758743193104256
975,-0.0002206084842937818
976,0.00019613344744086114
977,4.852607049318249e-05
978,1.4437587040369255e-05
979,0.00019753657741221353
980,0.00019752963195281153
981,0.00012607715251587937
982,5.469533956075586e-05
983,-1.0199516337063792e-05
984,1.4516049987207198e-05
985,-4.208795428569585e-05
986,0.0003727628357304528
987,0.0001626836911386012
988,-9.427604382731209e-05
989,0.0001843597402269792
990,7.751707385666476e-05
991,-6.891224467398183e-05
992,0.000126244998090955
993,-4.200727158735427e-05
994,4.8499254568644537e-05
995,-1.630303988929858e-05
996,1.658704665055215e-05
997,0.00013158701839626212
998,-0.00012024674763622592
999,-0.0002307712042955362
1000,-6.086222475873627e-05
1001,0.0002444789489259387
1002,0.000318266577668855
1003,0.00033486517962587
1004,0.00010800188414652022
1005,-6.017508569916894e-05
1006,0.00014870865301475945
1007,0.00016177733519517375
1008,0.0005671088396943096
1009,5.01494442184589e-05
1010,0.0002273375162454113
1011,-7.403553440938314e-05
1012,0.00023346615767943276
1013,-2.016185418345521e-05
1014,0.00011082053856612174
1015,8.935576949399294e-05
1016,9.37261018299524e-05
1017,0.0001476448024316138
1018,0.00022735839030795605
1019,0.0002509419321142682
1020,0.0004274318981312644
1021,9.750059384912464e-05
1022,0.00018398467442814673
1023,0.0001961917605676512
